"year","colony","nest_number","species","n_days_incubation","incubation_success","n_days_nestling","nestling_success","clutch","brood","fledged","clutch_type","young_lost","real_success","real_failure","start_date","end_date","notes"
2012,6th_bridge,209,smhe,,,,,2,0,0,,,,,,,""
2012,6th_bridge,218,smhe,,,,,2,0,0,,,,,,,""
2012,6th_bridge,211,smhe,,,,,3,0,0,,,,,,,""
2012,6th_bridge,127,smwh,,,,,4,1,1,,,,,,,""
2012,6th_bridge,145,smwh,,,,,3,1,1,,,,,,,""
2012,6th_bridge,153,smwh,,,,,4,4,,,,,,,,""
2012,6th_bridge,159,smwh,,,,,4,3,,,,,,,,""
2012,6th_bridge,147,trhe,,,,,3,3,2,,,,,,,""
2012,6th_bridge,149,trhe,,,,,3,3,2,,,,,,,""
2012,6th_bridge,220,trhe,,,,,3,3,3,,,,,,,""
2012,6th_bridge,163,trhe,,,,,3,3,1,,,,,,,""
2012,6th_bridge,208,trhe,,,,,3,3,3,,,,,,,""
2012,6th_bridge,137,whib,,,,,3,2,2,,,,,,,""
2012,6th_bridge,196,whib,,,,,3,2,2,,,,,,,""
2012,6th_bridge,198,whib,,,,,3,3,3,,,,,,,""
2012,6th_bridge,139,whib,,,,,1,1,1,,,,,,,""
2012,6th_bridge,200,whib,,,,,2,2,2,,,,,,,""
2012,6th_bridge,202,whib,,,,,3,2,2,,,,,,,""
2012,6th_bridge,141,whib,,,,,3,2,2,,,,,,,""
2012,6th_bridge,143,whib,,,,,2,2,2,,,,,,,""
2012,6th_bridge,204,whib,,,,,3,3,1,,,,,,,""
2012,6th_bridge,206,whib,,,,,3,2,2,,,,,,,""
2012,6th_bridge,155,whib,,,,,3,2,,,,,,,,""
2012,6th_bridge,157,whib,,,,,2,1,,,,,,,,""
2012,6th_bridge,171,whib,,,,,3,0,0,,,,,,,""
2012,6th_bridge,173,whib,,,,,2,0,0,,,,,,,""
2012,6th_bridge,205,whib,,,,,2,0,0,,,,,,,""
2012,6th_bridge,207,whib,,,,,3,3,3,,,,,,,""
2012,paurotis_pond,64,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,66,wost,,,,,2,2,0,,,,,,,""
2012,paurotis_pond,68,wost,,,,,3,2,0,,,,,,,""
2012,paurotis_pond,70,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,74,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,76,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,72,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,78,wost,,,,,1,1,0,,,,,,,""
2012,paurotis_pond,80,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,82,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,84,wost,,,,,3,3,3,,,,,,,""
2012,paurotis_pond,88,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,90,wost,,,,,3,1,0,,,,,,,""
2012,paurotis_pond,92,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,94,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,96,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,98,wost,,,,,1,0,0,,,,,,,""
2012,paurotis_pond,100,wost,,,,,1,0,0,,,,,,,""
2012,paurotis_pond,61,wost,,,,,1,0,0,,,,,,,""
2012,paurotis_pond,61a,wost,,,,,0,3,3,,,,,,,""
2012,paurotis_pond,63,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,65,wost,,,,,3,3,0,,,,,,,""
2012,paurotis_pond,115,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,186,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,188,wost,,,,,3,2,0,,,,,,,""
2012,paurotis_pond,190,wost,,,,,1,1,0,,,,,,,""
2012,paurotis_pond,192,wost,,,,,1,2,2,,,,,,,""
2012,paurotis_pond,117,wost,,,,,1,3,0,,,,,,,""
2012,paurotis_pond,121,wost,,,,,1,3,0,,,,,,,""
2012,paurotis_pond,123,wost,,,,,2,3,0,,,,,,,""
2012,paurotis_pond,125,wost,,,,,1,3,0,,,,,,,""
2012,paurotis_pond,177,wost,,,,,0,2,1,,,,,,,""
2012,paurotis_pond,179,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,181,wost,,,,,0,3,0,,,,,,,""
2012,paurotis_pond,183,wost,,,,,0,3,0,,,,,,,""
2012,paurotis_pond,185,wost,,,,,2,2,0,,,,,,,""
2012,paurotis_pond,210,wost,,,,,3,2,0,,,,,,,""
2012,paurotis_pond,187,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,189,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,212,wost,,,,,0,3,0,,,,,,,""
2012,paurotis_pond,213,wost,,,,,0,2,0,,,,,,,""
2012,paurotis_pond,215,wost,,,,,0,1,0,,,,,,,""
2012,paurotis_pond,217,wost,,,,,3,0,0,,,,,,,""
2012,paurotis_pond,219,wost,,,,,0,2,0,,,,,,,""
2012,paurotis_pond,221,wost,,,,,0,2,0,,,,,,,""
2012,tamiami_west,105,bcnh,,,,,2,2,2,,,,,,,""
2012,tamiami_west,180,bcnh,,,,,2,2,2,,,,,,,""
2012,tamiami_west,132,greg,,,,,2,1,1,,,,,,,""
2012,tamiami_west,124,smhe,,,,,3,0,0,,,,,,,""
2012,tamiami_west,134,smhe,,,,,3,2,,,,,,,,""
2012,tamiami_west,77,smhe,,,,,4,4,3,,,,,,,""
2012,tamiami_west,79,smhe,,,,,3,3,3,,,,,,,""
2012,tamiami_west,144,smhe,,,,,4,0,0,,,,,,,""
2012,tamiami_west,152,smhe,,,,,3,1,1,,,,,,,""
2012,tamiami_west,156,smhe,,,,,4,4,3,,,,,,,""
2012,tamiami_west,166,smhe,,,,,4,3,3,,,,,,,""
2012,tamiami_west,93,smhe,,,,,5,4,3,,,,,,,""
2012,tamiami_west,95,smhe,,,,,3,3,0,,,,,,,""
2012,tamiami_west,103,smhe,,,,,4,2,2,,,,,,,""
2012,tamiami_west,109,smhe,,,,,4,3,3,,,,,,,""
2012,tamiami_west,111,smhe,,,,,4,3,3,,,,,,,""
2012,tamiami_west,197,smhe,,,,,4,0,0,,,,,,,""
2012,tamiami_west,223,smhe,,,,,2,0,0,,,,,,,""
2012,tamiami_west,75,smwh,,,,,4,3,3,,,,,,,""
2012,tamiami_west,138,smwh,,,,,4,2,2,,,,,,,""
2012,tamiami_west,120,trhe,,,,,3,3,2,,,,,,,""
2012,tamiami_west,130,trhe,,,,,1,1,0,,,,,,,""
2012,tamiami_west,154,trhe,,,,,3,3,1,,,,,,,""
2012,tamiami_west,170,trhe,,,,,3,2,2,,,,,,,""
2012,tamiami_west,101,trhe,,,,,3,3,3,,,,,,,""
2012,tamiami_west,178,trhe,,,,,3,3,3,,,,,,,""
2012,tamiami_west,182,trhe,,,,,4,3,3,,,,,,,""
2012,tamiami_west,184,trhe,,,,,4,3,1,,,,,,,""
2012,tamiami_west,113,trhe,,,,,1,3,3,,,,,,,""
2012,tamiami_west,191,trhe,,,,,3,2,0,,,,,,,""
2012,tamiami_west,193,trhe,,,,,3,2,1,,,,,,,""
2012,tamiami_west,195,trhe,,,,,4,2,1,,,,,,,""
2012,tamiami_west,22,whib,,,,,4,2,2,,,,,,,""
2012,tamiami_west,24,whib,,,,,2,2,2,,,,,,,""
2012,tamiami_west,26,whib,,,,,3,3,3,,,,,,,""
2012,tamiami_west,27,whib,,,,,2,2,,,,,,,,""
2012,tamiami_west,28,whib,,,,,2,2,1,,,,,,,""
2012,tamiami_west,30,whib,,,,,3,3,1,,,,,,,""
2012,tamiami_west,32,whib,,,,,3,1,0,,,,,,,""
2012,tamiami_west,29,whib,,,,,2,1,0,,,,,,,""
2012,tamiami_west,31,whib,,,,,3,1,0,,,,,,,""
2012,tamiami_west,33,whib,,,,,2,0,0,,,,,,,""
2012,tamiami_west,35,whib,,,,,2,2,2,,,,,,,""
2012,tamiami_west,37,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,39,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,34,whib,,,,,2,2,1,,,,,,,""
2012,tamiami_west,36,whib,,,,,2,2,0,,,,,,,""
2012,tamiami_west,38,whib,,,,,3,3,3,,,,,,,""
2012,tamiami_west,40,whib,,,,,3,2,1,,,,,,,""
2012,tamiami_west,42,whib,,,,,1,3,3,,,,,,,""
2012,tamiami_west,44,whib,,,,,2,2,1,,,,,,,""
2012,tamiami_west,46,whib,,,,,3,3,2,,,,,,,""
2012,tamiami_west,48,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,50,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,52,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,54,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,56,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,41,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,43,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,45,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,47,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,49,whib,,,,,3,1,1,,,,,,,""
2012,tamiami_west,102,whib,,,,,3,0,,,,,,,,""
2012,tamiami_west,104,whib,,,,,2,2,2,,,,,,,""
2012,tamiami_west,106,whib,,,,,2,2,2,,,,,,,""
2012,tamiami_west,108,whib,,,,,3,4,4,,,,,,,""
2012,tamiami_west,110,whib,,,,,2,2,2,,,,,,,""
2012,tamiami_west,112,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,114,whib,,,,,2,2,1,,,,,,,""
2012,tamiami_west,116,whib,,,,,3,1,1,,,,,,,""
2012,tamiami_west,118,whib,,,,,2,2,1,,,,,,,""
2012,tamiami_west,67,whib,,,,,3,3,2,,,,,,,""
2012,tamiami_west,69,whib,,,,,3,2,0,,,,,,,""
2012,tamiami_west,122,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,71,whib,,,,,2,1,1,,,,,,,""
2012,tamiami_west,126,whib,,,,,2,0,0,,,,,,,""
2012,tamiami_west,128,whib,,,,,1,0,0,,,,,,,""
2012,tamiami_west,73,whib,,,,,3,3,3,,,,,,,""
2012,tamiami_west,81,whib,,,,,3,2,2,,,,,,,""
2012,tamiami_west,107,whib,,,,,3,3,2,,,,,,,""
2012,tamiami_west,136,whib,,,,,2,1,1,,,,,,,""
2012,tamiami_west,199,whib,,,,,2,2,2,,,,,,,""
2012,tamiami_west,140,wost,,,,,3,3,3,,,,,,,""
2012,tamiami_west,142,wost,,,,,3,2,2,,,,,,,""
2012,tamiami_west,146,wost,,,,,3,2,2,,,,,,,""
2012,tamiami_west,148,wost,,,,,2,2,2,,,,,,,""
2012,tamiami_west,158,wost,,,,,3,3,2,,,,,,,""
2012,tamiami_west,160,wost,,,,,4,3,2,,,,,,,""
2012,tamiami_west,162,wost,,,,,3,0,0,,,,,,,""
2012,tamiami_west,164,wost,,,,,4,3,2,,,,,,,""
2012,tamiami_west,168,wost,,,,,3,3,2,,,,,,,""
2012,tamiami_west,172,wost,,,,,3,1,1,,,,,,,""
2012,tamiami_west,174,wost,,,,,3,2,2,,,,,,,""
2012,tamiami_west,176,wost,,,,,4,3,3,,,,,,,""
2012,vacation,1,greg,,,,,3,2,2,,,,,,,""
2012,vacation,83,greg,,,,,3,0,0,,,,,,,""
2012,vacation,3,greg,,,,,2,0,0,,,,,,,""
2012,vacation,2,greg,,,,,2,2,2,,,,,,,""
2012,vacation,5,greg,,,,,2,0,0,,,,,,,""
2012,vacation,5a,greg,,,,,3,3,3,,,,,,,""
2012,vacation,4,greg,,,,,2,2,2,,,,,,,""
2012,vacation,7,greg,,,,,2,2,2,,,,,,,""
2012,vacation,6,greg,,,,,2,2,2,,,,,,,""
2012,vacation,85,greg,,,,,1,0,0,,,,,,,""
2012,vacation,9,greg,,,,,2,2,2,,,,,,,""
2012,vacation,58,greg,,,,,2,2,2,,,,,,,""
2012,vacation,11,greg,,,,,1,0,0,,,,,,,""
2012,vacation,8,greg,,,,,1,0,0,,,,,,,""
2012,vacation,13,greg,,,,,1,0,0,,,,,,,""
2012,vacation,87,greg,,,,,2,2,0,,,,,,,""
2012,vacation,15,greg,,,,,2,0,0,,,,,,,""
2012,vacation,17,greg,,,,,2,0,0,,,,,,,""
2012,vacation,60,greg,,,,,2,2,2,,,,,,,""
2012,vacation,62,greg,,,,,2,1,1,,,,,,,""
2012,vacation,10,greg,,,,,2,2,2,,,,,,,""
2012,vacation,201,greg,,,,,0,2,2,,,,,,,""
2013,6th_bridge,176,greg,8,1,21,1,3,2,1,,,,,,,""
2013,6th_bridge,206,greg,235,1,21,1,1,2,1,,,,,,,""
2013,6th_bridge,275,greg,,,21,1,,3,1,,,,,,,""
2013,6th_bridge,321,greg,35,1,21,1,3,3,1,,,,,,,""
2013,6th_bridge,141,greg,14,1,21,1,3,2,2,,,,,,,""
2013,6th_bridge,144,greg,,,21,1,,3,2,,,,,,,""
2013,6th_bridge,146,greg,26,1,21,1,3,2,2,,,,,,,""
2013,6th_bridge,147,greg,105,1,21,1,3,3,2,,,,,,,""
2013,6th_bridge,180,greg,105,1,21,1,2,2,2,,,,,,,""
2013,6th_bridge,188,greg,175,1,21,1,2,2,2,,,,,,,""
2013,6th_bridge,198,greg,235,1,21,1,2,2,2,,,,,,,""
2013,6th_bridge,204,greg,105,1,21,1,2,2,2,,,,,,,""
2013,6th_bridge,220,greg,,,21,1,,3,2,,,,,,,""
2013,6th_bridge,274,greg,,,21,1,,2,2,,,,,,,""
2013,6th_bridge,137,greg,35,0,,,3,,,,,,,,,""
2013,6th_bridge,139,greg,,,3.5,0,,2,,,,,,,,""
2013,6th_bridge,143,greg,105,0,,,4,,,,,,,,,""
2013,6th_bridge,145,greg,35,0,,,2,,,,,,,,,""
2013,6th_bridge,174,greg,35,0,,,2,,,,,,,,,""
2013,6th_bridge,178,greg,35,0,,,2,,,,,,,,,""
2013,6th_bridge,182,greg,105,1,20.5,0,3,3,,,,,,,,""
2013,6th_bridge,184,greg,35,0,,,2,,,,,,,,,""
2013,6th_bridge,186,greg,105,0,,,2,,,,,,,,,""
2013,6th_bridge,187,greg,24,0,,,3,,,,,,,,,""
2013,6th_bridge,189,greg,27,1,17.5,0,3,2,,,,,,,,""
2013,6th_bridge,191,greg,15,1,,,2,,,,,,,,,""
2013,6th_bridge,195,greg,105,0,,,3,,,,,,,,,""
2013,6th_bridge,200,greg,,,3.5,0,,1,,,,,,,,""
2013,6th_bridge,222,greg,165,1,6.5,0,2,2,,,,,,,,""
2013,6th_bridge,252,greg,175,0,,,3,,,,,,,,,""
2013,6th_bridge,254,greg,105,0,,,3,,,,,,,,,""
2013,6th_bridge,139a,greg,25,1,13.5,0,3,3,,,,,,,,""
2013,6th_bridge,141a,greg,105,0,,,2,,,,,,,,,""
2013,6th_bridge,174a,greg,235,0,,,2,,,,,,,,,""
2013,6th_bridge,178a,greg,24,1,13.5,0,3,3,,,,,,,,""
2013,6th_bridge,184a,greg,245,0,,,3,,,,,,,,,""
2013,6th_bridge,186a,greg,165,0,,,3,,,,,,,,,""
2013,6th_bridge,200a ,greg,175,0,,,3,,,,,,,,,""
2013,6th_bridge,142,rosp,35,1,21,1,1,1,1,,,,,,,""
2013,6th_bridge,172,rosp,17,1,21,1,3,3,2,,,,,,,""
2013,6th_bridge,202,rosp,13,1,21,1,3,3,2,,,,,,,""
2013,6th_bridge,303,smhe,22,1,2.5,0,3,,,,,,,,,""
2013,6th_bridge,307,smhe,17,1,6.5,0,4,,,,,,,,,""
2013,6th_bridge,193,smhe,105,0,,,3,,,,,,,,,""
2013,6th_bridge,256,smhe,175,0,,,3,,,,,,,,,""
2013,6th_bridge,258,smhe,105,0,,,2,,,,,,,,,""
2013,6th_bridge,260,smhe,18,0,0,,4,,,,,,,,,""
2013,6th_bridge,264,smhe,35,0,,,1,,,,,,,,,""
2013,6th_bridge,266,smhe,105,0,,,3,,,,,,,,,""
2013,6th_bridge,270,smhe,35,0,,,3,,,,,,,,,""
2013,6th_bridge,280,smhe,105,0,,,3,,,,,,,,,""
2013,6th_bridge,284,smhe,35,0,,,1,,,,,,,,,""
2013,6th_bridge,286,smhe,105,0,,,2,,,,,,,,,""
2013,6th_bridge,305,smhe,175,0,,,3,,,,,,,,,""
2013,6th_bridge,317,smhe,35,0,,,2,,,,,,,,,""
2013,6th_bridge,331,smhe,1,1,,,2,,,,,,,,,""
2013,6th_bridge,358,smhe,175,0,,,3,,,,,,,,,""
2013,6th_bridge,360,smhe,35,0,0,,2,,,,,,,,,""
2013,6th_bridge,362,smhe,20,1,4.5,0,3,1,,,,,,,,""
2013,6th_bridge,278,smwh,22,1,14,1,3,2,2,,,,,,,""
2013,6th_bridge,262,trhe,22,1,14,1,3,3,2,,,,,,,""
2013,6th_bridge,268,trhe,175,1,14,1,4,2,2,,,,,,,""
2013,6th_bridge,301,trhe,22,1,14,1,3,3,2,,,,,,,""
2013,6th_bridge,272,trhe,175,1,14,,4,4,,,,,,,,""
2013,6th_bridge,276,trhe,18,1,14,,3,4,,,,,,,,""
2013,6th_bridge,299,trhe,20,1,11.5,0,4,4,,,,,,,,""
2013,6th_bridge,315,trhe,19,1,13,0,3,2,,,,,,,,""
2013,6th_bridge,319,trhe,175,1,13.5,0,3,3,,,,,,,,""
2013,6th_bridge,323,trhe,22,1,12.5,0,3,3,,,,,,,,""
2013,6th_bridge,329,trhe,,,3.5,0,,2,,,,,,,,""
2013,joule,277,bcnh,105,0,,,2,,,,,,,,,""
2013,joule,109,greg,3,1,21,1,3,2,1,,,,,,,""
2013,joule,185,greg,,,21,1,3,3,1,,,,,,,""
2013,joule,794,greg,,,21,1,,,1,,,,,,,""
2013,joule,796,greg,4,1,21,1,2,1,1,,,,,,,""
2013,joule,96,greg,95,1,21,1,3,3,2,,,,,,,""
2013,joule,113,greg,25,1,21,1,3,3,2,,,,,,,""
2013,joule,129,greg,3,1,21,1,3,3,2,,,,,,,""
2013,joule,107,greg,26,1,21,1,3,3,3,,,,,,,""
2013,joule,108,greg,4,1,21,1,3,3,3,,,,,,,""
2013,joule,112,greg,95,1,21,1,3,3,3,,,,,,,""
2013,joule,131,greg,5,1,21,1,3,3,3,,,,,,,""
2013,joule,90,greg,65,0,,,2,,,,,,,,,""
2013,joule,92,greg,95,0,,,2,,,,,,,,,""
2013,joule,94,greg,3,0,,,3,,,,,,,,,""
2013,joule,95,greg,3,0,,,2,,,,,,,,,""
2013,joule,97,greg,3,0,,,3,,,,,,,,,""
2013,joule,98,greg,3,0,,,3,,,,,,,,,""
2013,joule,99,greg,95,0,,,1,,,,,,,,,""
2013,joule,100,greg,3,0,,,1,,,,,,,,,""
2013,joule,101,greg,3,0,,,3,,,,,,,,,""
2013,joule,102,greg,95,0,,,3,,,,,,,,,""
2013,joule,103,greg,95,0,,,1,,,,,,,,,""
2013,joule,104,greg,3,0,,,1,,,,,,,,,""
2013,joule,105,greg,3,0,,,3,,,,,,,,,""
2013,joule,106,greg,3,0,,,1,,,,,,,,,""
2013,joule,110,greg,1,1,,,3,,,,,,,,,""
2013,joule,111,greg,95,0,,,3,,,,,,,,,""
2013,joule,114,greg,3,0,,,3,,,,,,,,,""
2013,joule,115,greg,95,0,,,2,,,,,,,,,""
2013,joule,116,greg,3,0,,,2,,,,,,,,,""
2013,joule,117,greg,5,1,4.5,0,3,1,,,,,,,,""
2013,joule,118,greg,3,0,,,3,,,,,,,,,""
2013,joule,119,greg,95,0,,,3,,,,,,,,,""
2013,joule,121,greg,3,0,,,2,,,,,,,,,""
2013,joule,122,greg,95,0,,,3,,,,,,,,,""
2013,joule,123,greg,4,0,5,0,3,2,,,,,,,,""
2013,joule,124,greg,95,0,,,2,,,,,,,,,""
2013,joule,125,greg,95,0,,,3,,,,,,,,,""
2013,joule,127,greg,95,0,,,2,,,,,,,,,""
2013,joule,133,greg,95,0,,,2,,,,,,,,,""
2013,joule,135,greg,95,0,,,2,,,,,,,,,""
2013,joule,140,greg,95,0,,,3,,,,,,,,,""
2013,joule,279,greg,105,0,,,3,,,,,,,,,""
2013,joule,150,sneg,21,1,12.5,0,3,3,,,,,,,,""
2013,joule,152,sneg,22,1,4,0,2,1,,,,,,,,""
2013,paurotis_pond,14,wost,135,1,3.5,1,5,,,,,,,,,""
2013,paurotis_pond,34,wost,15,1,2,1,4,,,,,,,,,""
2013,paurotis_pond,49,wost,145,1,2.5,1,4,,,,,,,,,""
2013,paurotis_pond,51,wost,35,1,13.5,1,5,3,,,,,,,,""
2013,paurotis_pond,53,wost,,,10,1,,3,,,,,,,,""
2013,paurotis_pond,54,wost,145,1,2.5,1,5,,,,,,,,,""
2013,paurotis_pond,55,wost,115,1,5.5,1,3,3,,,,,,,,""
2013,paurotis_pond,57,wost,35,1,13.5,1,4,4,,,,,,,,""
2013,paurotis_pond,59,wost,35,1,13.5,1,5,3,,,,,,,,""
2013,paurotis_pond,61,wost,5,1,12,1,4,3,,,,,,,,""
2013,paurotis_pond,63,wost,35,1,13.5,1,4,4,,,,,,,,""
2013,paurotis_pond,67,wost,155,1,1.5,1,4,,,,,,,,,""
2013,paurotis_pond,81,wost,8,1,2,1,4,,,,,,,,,""
2013,paurotis_pond,83,wost,,,10,1,4,4,,,,,,,,""
2013,paurotis_pond,87,wost,,,4.5,0,4,2,,,,,,,,""
2013,paurotis_pond,89,wost,7,1,3,1,4,,,,,,,,,""
2013,paurotis_pond,93,wost,45,1,5.5,1,3,3,,,,,,,,""
2013,paurotis_pond,194,wost,,,1,1,4,,,,,,,,,""
2013,paurotis_pond,2,wost,35,0,,,4,0,,,,,,,,""
2013,paurotis_pond,3,wost,35,0,,,3,,,,,,,,,""
2013,paurotis_pond,4,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,5,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,6,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,7,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,8,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,9,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,10,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,11,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,12,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,13,wost,35,0,,,2,,,,,,,,,""
2013,paurotis_pond,15,wost,35,0,,,3,,,,,,,,,""
2013,paurotis_pond,16,wost,115,0,,,3,,,,,,,,,""
2013,paurotis_pond,17,wost,35,0,,,3,,,,,,,,,""
2013,paurotis_pond,18,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,19,wost,35,0,,,3,,,,,,,,,""
2013,paurotis_pond,20,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,21,wost,8,1,,,4,,,,,,,,,""
2013,paurotis_pond,22,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,23,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,24,wost,35,0,,,2,,,,,,,,,""
2013,paurotis_pond,25,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,26,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,27,wost,1,1,,,2,,,,,,,,,""
2013,paurotis_pond,28,wost,35,0,,,1,,,,,,,,,""
2013,paurotis_pond,29,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,30,wost,17,1,,,2,,,,,,,,,""
2013,paurotis_pond,31,wost,35,0,,,3,,,,,,,,,""
2013,paurotis_pond,32,wost,8,1,,,1,,,,,,,,,""
2013,paurotis_pond,33,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,35,wost,35,0,,,2,,,,,,,,,""
2013,paurotis_pond,36,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,37,wost,35,0,,,3,,,,,,,,,""
2013,paurotis_pond,38,wost,,,,,3,,,,,,,,,""
2013,paurotis_pond,39,wost,35,0,,,2,,,,,,,,,""
2013,paurotis_pond,40,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,41,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,42,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,43,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,44,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,45,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,46,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,47,wost,115,0,,,4,,,,,,,,,""
2013,paurotis_pond,48,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,50,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,52,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,56,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,58,wost,35,0,,,1,,,,,,,,,""
2013,paurotis_pond,60,wost,35,0,,,1,,,,,,,,,""
2013,paurotis_pond,62,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,64,wost,45,0,,,4,,,,,,,,,""
2013,paurotis_pond,65,wost,35,0,,,4,,,,,,,,,""
2013,paurotis_pond,66,wost,45,0,,,3,,,,,,,,,""
2013,paurotis_pond,68,wost,10,1,,,3,,,,,,,,,""
2013,paurotis_pond,69,wost,17,1,,,3,,,,,,,,,""
2013,paurotis_pond,70,wost,10,1,,,5,,,,,,,,,""
2013,paurotis_pond,71,wost,17,1,,,4,,,,,,,,,""
2013,paurotis_pond,72,wost,45,0,,,3,,,,,,,,,""
2013,paurotis_pond,73,wost,35,0,,,1,,,,,,,,,""
2013,paurotis_pond,74,wost,45,0,,,3,,,,,,,,,""
2013,paurotis_pond,75,wost,10,1,,,3,,,,,,,,,""
2013,paurotis_pond,76,wost,45,0,,,4,,,,,,,,,""
2013,paurotis_pond,77,wost,10,1,,,4,,,,,,,,,""
2013,paurotis_pond,78,wost,45,0,,,4,,,,,,,,,""
2013,paurotis_pond,79,wost,10,1,,,3,,,,,,,,,""
2013,paurotis_pond,80,wost,45,0,,,4,,,,,,,,,""
2013,paurotis_pond,82,wost,10,1,,,3,,,,,,,,,""
2013,paurotis_pond,84,wost,1,1,,,4,,,,,,,,,""
2013,paurotis_pond,85,wost,10,1,,,4,,,,,,,,,""
2013,paurotis_pond,86,wost,1,1,,,4,,,,,,,,,""
2013,paurotis_pond,88,wost,10,1,,,4,,,,,,,,,""
2013,paurotis_pond,91,wost,45,0,,,3,,,,,,,,,""
2013,paurotis_pond,190,wost,1,1,,,2,,,,,,,,,""
2013,paurotis_pond,192,wost,1,1,,,4,,,,,,,,,""
2013,paurotis_pond,196,wost,1,1,,,3,,,,,,,,,""
2013,tamiami_west,221,bcnh,5,1,21,1,4,3,1,,,,,,,""
2013,tamiami_west,235,bcnh,5,1,19.5,0,4,3,1,,,,,,,""
2013,tamiami_west,236,bcnh,,,21,1,3,3,1,,,,,,,""
2013,tamiami_west,240,bcnh,6,1,21,1,3,2,1,,,,,,,""
2013,tamiami_west,253,bcnh,6,1,18.5,0,3,2,2,,,,,,,""
2013,tamiami_west,199,bcnh,,,10.5,0,,2,,,,,,,,""
2013,tamiami_west,217,bcnh,35,0,,,,,,,,,,,,""
2013,tamiami_west,225,bcnh,35,1,13.5,0,4,4,,,,,,,,""
2013,tamiami_west,237,bcnh,4,1,13.5,0,4,3,,,,,,,,""
2013,tamiami_west,238,bcnh,4,1,6.5,0,4,3,,,,,,,,""
2013,tamiami_west,241,bcnh,,,10.5,0,,1,,,,,,,,""
2013,tamiami_west,243,bcnh,35,1,14,0,3,2,,,,,,,,""
2013,tamiami_west,245,bcnh,35,0,,,,,,,,,,,,""
